Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
25734.621,-0.23376238,0.03234175,0.72552484,0.19692618,-0.22386721,0.08693329,-0.11558593,0.05847015,0.21030733,-0.07594605,0.42412192,-0.45625603,0.24719922,0.23498873,0.092392474,-0.01547176,0.15550134,-0.094227426,-0.038747523,0.04708373,-0.03205946,-0.11701959,-0.043299053,0.0027117603,0.12939253,0.0108788675,0.0007065204,0.0043888343,84.844696
25757.023,-0.23840679,0.033136927,0.73044854,0.19772086,-0.22179303,0.08887028,-0.11756517,0.057218306,0.20856005,-0.07860451,0.426695,-0.45715004,0.2467197,0.23491147,0.09365476,-0.016649809,0.15366046,-0.093917854,-0.04041258,0.045980938,-0.03251589,-0.11553044,-0.04324511,0.0026353127,0.12776862,0.012126829,0.0002413271,0.0037092513,85.19779
25722.229,-0.2391261,0.036670532,0.7246775,0.19917437,-0.2221808,0.08858043,-0.11952919,0.056529313,0.20816737,-0.07742146,0.42797497,-0.458023,0.2500132,0.23420027,0.092999615,-0.018950023,0.15349106,-0.09520105,-0.039334714,0.048374645,-0.029901467,-0.11681178,-0.041997332,0.0036126995,0.12809119,0.012910486,-0.00047633145,0.0045499685,85.11136
25771.805,-0.24298033,0.031800523,0.729479,0.20171158,-0.22087498,0.08588398,-0.119211406,0.06314994,0.20770149,-0.08065601,0.42753497,-0.45684153,0.24980448,0.23414946,0.091292515,-0.017850922,0.15747695,-0.094421074,-0.04137519,0.04728952,-0.03266135,-0.11770717,-0.044719297,0.0008856138,0.12595946,0.008536172,-0.0028774673,0.003994674,83.46262
25746.867,-0.23892537,0.028065555,0.72972906,0.20021339,-0.2248065,0.08688499,-0.117529966,0.062185057,0.20995931,-0.083425984,0.42691064,-0.4582113,0.25309896,0.23622479,0.09008706,-0.018441368,0.1562118,-0.09371649,-0.04188941,0.046623632,-0.03181714,-0.1167849,-0.044569857,0.0015425566,0.1272182,0.009438103,-0.0017627077,0.003800501,84.35774
25736.062,-0.23668332,0.031111537,0.7260865,0.20083885,-0.2236173,0.08615938,-0.11826263,0.060691696,0.20784952,-0.08001108,0.4264785,-0.45741752,0.24898493,0.23520625,0.09158049,-0.017021637,0.15648778,-0.09381195,-0.040183216,0.045986857,-0.031769503,-0.11648504,-0.04433932,0.0017104726,0.12860647,0.009838995,-0.00069850404,0.0041682404,84.29997
25747.592,-0.24337466,0.030621607,0.72951365,0.201488,-0.22127368,0.08783033,-0.11894976,0.061589476,0.21074195,-0.08093482,0.4267155,-0.4579567,0.2524217,0.23728968,0.09060132,-0.018452434,0.15752606,-0.094047956,-0.041399617,0.047395825,-0.0317311,-0.11726268,-0.04448638,0.002104903,0.1259994,0.008693657,-0.002023506,0.0042953826,84.02172
25750.188,-0.23495905,0.029595941,0.725431,0.2000598,-0.22521193,0.08611403,-0.121650934,0.06264081,0.20985152,-0.082080185,0.42534846,-0.45943883,0.25036153,0.23618169,0.09275695,-0.017823838,0.15632823,-0.093553774,-0.040431816,0.045920834,-0.031359456,-0.116221696,-0.04461759,0.0022208798,0.12773149,0.010748607,-5.4155484e-05,0.004185913,84.61638
25751.438,-0.2378321,0.02843871,0.72930133,0.20138563,-0.22301856,0.087464064,-0.116288185,0.0608297,0.20795324,-0.08019731,0.4258901,-0.45829055,0.2490699,0.23563974,0.09337166,-0.016129274,0.15538429,-0.09406296,-0.039760184,0.047411196,-0.031499498,-0.11744707,-0.044046935,0.002416843,0.12746534,0.010048639,-0.0012964718,0.0036606847,85.321396
25791.059,-0.23445314,0.03293942,0.7308918,0.19866997,-0.22416472,0.08686739,-0.11730727,0.058766637,0.20674083,-0.079405025,0.42370695,-0.4558531,0.2458531,0.23351559,0.093334265,-0.016326226,0.15659921,-0.09555965,-0.040118467,0.046792515,-0.03068304,-0.11573622,-0.045004115,0.00046150113,0.12805223,0.010650451,-0.0012965323,0.0036411348,84.71314
25767.94,-0.23901717,0.03166202,0.7292003,0.20290446,-0.22289743,0.08452694,-0.11776381,0.060386702,0.21024281,-0.08054231,0.42587504,-0.45581204,0.24851254,0.23508984,0.091842525,-0.01794005,0.1570258,-0.09594011,-0.039476145,0.047772508,-0.0329516,-0.11627103,-0.04591854,0.0007914259,0.12829885,0.009492039,-0.0008696187,0.0032379306,84.52285
25788.553,-0.23863468,0.032805756,0.7266616,0.19806053,-0.22422022,0.08869178,-0.11931863,0.060973115,0.20712753,-0.07897167,0.42470428,-0.45613706,0.24813643,0.23224038,0.09301366,-0.018122988,0.15425056,-0.09601242,-0.03932762,0.04848864,-0.030214047,-0.1161122,-0.043722387,0.0017661396,0.12755542,0.010831504,-0.0010263762,0.004254001,85.064575
25778.06,-0.23630737,0.02799499,0.72947294,0.20145398,-0.2246005,0.08517917,-0.11876318,0.062019322,0.21088901,-0.08274374,0.42429233,-0.45867074,0.24935964,0.2367152,0.09174347,-0.018989135,0.15755811,-0.094379984,-0.040401917,0.046322256,-0.03399561,-0.11625509,-0.046729885,0.00011406379,0.12671927,0.009639648,-0.0012316285,0.003376683,84.392105
25737.84,-0.23941375,0.029184576,0.72814506,0.20199293,-0.2215047,0.08656472,-0.12118866,0.060936857,0.21001193,-0.082128435,0.4266255,-0.4586194,0.25187126,0.23791905,0.09216078,-0.020243092,0.15619864,-0.09492726,-0.039023805,0.047558248,-0.03149348,-0.11635432,-0.044401903,0.0023227078,0.12688304,0.010312726,-0.0012919661,0.003948503,84.60145
25749.535,-0.24281467,0.03255314,0.73141056,0.19937079,-0.22082898,0.09077098,-0.12013546,0.058453027,0.20922169,-0.079293996,0.42689535,-0.45819744,0.25085407,0.23731312,0.09248181,-0.018090185,0.15550311,-0.095318675,-0.039087377,0.047727834,-0.0309999,-0.11575007,-0.042905495,0.003511267,0.12635411,0.010768968,-0.001494389,0.00498687,84.788635
25732.75,-0.23570243,0.03289594,0.725392,0.1970295,-0.22671933,0.09214712,-0.116552494,0.054795183,0.21018873,-0.07626992,0.42530006,-0.4587043,0.2457831,0.23593584,0.09476011,-0.01646414,0.15026538,-0.09449604,-0.036645085,0.048454594,-0.029637404,-0.116128236,-0.04222924,0.004816537,0.12950921,0.014643845,0.0015954743,0.0050210548,86.56184
25714.543,-0.23896755,0.03645633,0.7271741,0.1979605,-0.22173679,0.08753625,-0.118797705,0.06028548,0.20853741,-0.078247055,0.42753053,-0.46067226,0.25258777,0.23670244,0.09383507,-0.016211383,0.1559789,-0.09546822,-0.03974645,0.047592547,-0.032532163,-0.117278494,-0.043415327,0.003414953,0.12741138,0.010872478,-0.0003968589,0.0039076414,84.447495
25765.053,-0.23740724,0.03751162,0.72725207,0.20139793,-0.22418039,0.08976269,-0.12158408,0.059916932,0.20869008,-0.07881901,0.42568865,-0.45698157,0.24740158,0.2357872,0.093682535,-0.016276073,0.15391903,-0.09525706,-0.038748875,0.046243217,-0.032076973,-0.114616,-0.044411328,0.0034173606,0.1283751,0.012042516,0.0005525858,0.0042030215,85.04004
25764.734,-0.23804931,0.033947714,0.7300897,0.19971421,-0.22189745,0.08766251,-0.12014062,0.061063793,0.20973016,-0.079335816,0.42487735,-0.45818818,0.24950816,0.23655851,0.09362989,-0.015884005,0.15653433,-0.09179847,-0.04015553,0.045918528,-0.031247467,-0.11700807,-0.04286742,0.0025135214,0.12694713,0.010771674,-0.00073540956,0.004695773,84.4763
25755.021,-0.24034561,0.030305488,0.72725254,0.19803984,-0.22499321,0.09069808,-0.11902451,0.05988852,0.20701142,-0.08144049,0.4273498,-0.45826417,0.24917552,0.23427667,0.09261316,-0.016003141,0.15383835,-0.09358832,-0.038776815,0.046437982,-0.03193345,-0.11619454,-0.042706292,0.0028617275,0.1284184,0.011751344,8.0417834e-05,0.00475544,85.15019
25766.295,-0.23975624,0.035774626,0.7285788,0.19900113,-0.22483899,0.08929038,-0.11849844,0.059076417,0.20784096,-0.078327164,0.42643797,-0.45837653,0.24685659,0.2346294,0.09313245,-0.014105771,0.15448427,-0.09356199,-0.038380217,0.04714031,-0.03089754,-0.11661548,-0.04288251,0.0033887948,0.12809132,0.012514907,-9.543729e-05,0.0051345117,84.955986
25748.688,-0.23644873,0.0305505,0.72708255,0.19853757,-0.22488631,0.08710936,-0.11954857,0.059552528,0.21105565,-0.0813388,0.42640933,-0.45990396,0.25046578,0.23753408,0.09343698,-0.01766272,0.15509948,-0.09251838,-0.03911512,0.046559844,-0.03199029,-0.1162885,-0.043030117,0.0026867716,0.12756743,0.011551693,0.00013758056,0.0035743588,85.064354
25770.908,-0.23816781,0.02982211,0.72932804,0.20056973,-0.22311072,0.08536905,-0.119681686,0.062117845,0.21025904,-0.08228677,0.4254524,-0.45602617,0.24979183,0.23408327,0.090542525,-0.018165013,0.15697964,-0.09352114,-0.040419526,0.046519216,-0.03162172,-0.1159743,-0.04347463,0.0012014252,0.12760833,0.009537978,-0.00093516987,0.0038070113,84.58561
25780.645,-0.24490964,0.02921054,0.7303265,0.19982414,-0.22132444,0.08474026,-0.11936529,0.06359702,0.20688683,-0.08102785,0.42792702,-0.4577969,0.24843442,0.23412731,0.09314364,-0.019372988,0.15446095,-0.09567144,-0.041113384,0.047277253,-0.032356836,-0.116881385,-0.045235734,0.0010028514,0.12616456,0.009335312,-0.002021579,0.004288401,84.00009
25794.676,-0.23897153,0.025696129,0.72943527,0.20125619,-0.22197331,0.08777756,-0.117505096,0.06122386,0.20743501,-0.08090531,0.4234274,-0.45603174,0.24675286,0.2344865,0.09274242,-0.019200172,0.15609972,-0.095531285,-0.038440056,0.047699794,-0.031918976,-0.11608232,-0.045300327,-2.352515e-05,0.12725736,0.010220375,-0.0020007147,0.004614036,84.649025
25775.96,-0.24232563,0.034510918,0.72844005,0.19851027,-0.22065698,0.08719697,-0.120644115,0.061996885,0.20680575,-0.079697445,0.42763102,-0.4561049,0.24873218,0.23447278,0.0941781,-0.016900783,0.15545812,-0.095041506,-0.039357875,0.047078867,-0.03245112,-0.11714495,-0.043382768,0.0012466316,0.12737316,0.009786962,-0.00127842,0.0040972447,83.728485
25744.508,-0.23670928,0.03489948,0.72759604,0.20082875,-0.22591431,0.085681304,-0.11893105,0.061845943,0.20653388,-0.0826418,0.42838326,-0.45828947,0.24920681,0.23522398,0.09266079,-0.017555615,0.15545203,-0.09360688,-0.041195538,0.045214977,-0.031104662,-0.11570353,-0.04495216,0.00070965016,0.12820537,0.010362644,-0.0016396604,0.00342684,84.14446
25721.73,-0.23957212,0.033371996,0.7306415,0.20095386,-0.22065514,0.0908268,-0.11752393,0.058224965,0.21084724,-0.0799401,0.42550522,-0.45864877,0.25128463,0.2388672,0.09091191,-0.0169734,0.15681598,-0.09435076,-0.039606668,0.04678488,-0.032079868,-0.116105564,-0.043888744,0.0033326908,0.12683032,0.011215999,-0.0011173142,0.004541181,84.77462
25744.016,-0.24034092,0.03271317,0.72913796,0.20348111,-0.22295845,0.087535426,-0.1190801,0.060740158,0.21091299,-0.0835028,0.42802635,-0.4595627,0.25188553,0.23793842,0.092339955,-0.018020578,0.15755384,-0.094416045,-0.040456224,0.04676071,-0.0324273,-0.11688062,-0.04502752,0.0010682065,0.12688175,0.010287079,-0.0022745272,0.003353425,84.13642
25772.588,-0.23662303,0.033429354,0.72947985,0.19732408,-0.22198091,0.08988646,-0.11916617,0.057455253,0.20942421,-0.07735206,0.4243848,-0.45557496,0.24870223,0.23468046,0.09283471,-0.015536087,0.15605399,-0.09427468,-0.039136525,0.047578502,-0.03152895,-0.1162324,-0.04256088,0.0032079336,0.12780836,0.010860367,0.0004405491,0.0039936183,85.12032
25759.922,-0.2434814,0.03139387,0.7245204,0.20040573,-0.22429849,0.08352127,-0.12083614,0.063763894,0.20531116,-0.08290236,0.42988634,-0.4574957,0.2497388,0.23337789,0.09174475,-0.020531451,0.15508206,-0.094711855,-0.041104853,0.047149792,-0.031105135,-0.11674465,-0.044692405,0.00030770205,0.1267677,0.009568961,-0.0019188579,0.0043273238,83.89899
25765.879,-0.24210486,0.03006661,0.72958034,0.19928417,-0.22123559,0.08760694,-0.118934974,0.059939392,0.20979615,-0.08036437,0.4273249,-0.45865905,0.24939893,0.23673423,0.0934219,-0.018122008,0.15472002,-0.095094725,-0.04001851,0.047682323,-0.03314765,-0.11691905,-0.043903124,0.0014439104,0.1264962,0.009668693,-0.0014834655,0.0039956016,84.25547
25772.408,-0.23700628,0.029972779,0.72681606,0.19989529,-0.2208469,0.091121815,-0.11831139,0.058381096,0.20843896,-0.07659301,0.4238832,-0.45629457,0.24631886,0.23467465,0.09459676,-0.01666428,0.1530785,-0.095824346,-0.038135275,0.04844028,-0.032890312,-0.11678725,-0.04351398,0.002459623,0.12801757,0.011767117,1.6640866e-05,0.004652384,85.28445
25779.969,-0.2428889,0.026460268,0.72934335,0.20298316,-0.22292502,0.0856163,-0.11984209,0.063184194,0.20990935,-0.08392555,0.4274731,-0.45836234,0.2503422,0.2369125,0.090924226,-0.019489726,0.15691942,-0.09577286,-0.04102103,0.047341175,-0.033147335,-0.11637902,-0.04676103,0.00080024597,0.12568288,0.009012746,-0.0021564206,0.0036142566,84.2778
25697.486,-0.23994236,0.03621257,0.72406286,0.20227829,-0.22429836,0.09141046,-0.1182193,0.059551388,0.21124828,-0.07952023,0.4279863,-0.4591458,0.25158808,0.23768805,0.09251776,-0.016835298,0.1535277,-0.09343507,-0.039978515,0.046563443,-0.032927297,-0.1170626,-0.04355387,0.00438917,0.12789413,0.012066599,0.0003349837,0.004198084,85.435356
25784.07,-0.24065731,0.02745213,0.7312718,0.20233908,-0.22408034,0.08747078,-0.11628942,0.060481925,0.20967332,-0.08332245,0.42664763,-0.45704523,0.2492125,0.23656288,0.091170095,-0.016993618,0.15603353,-0.09459033,-0.041365173,0.046804145,-0.03332902,-0.116783075,-0.045878496,0.00036625197,0.12698248,0.008958077,-0.0016852347,0.0031145068,84.77077
25755.871,-0.24192168,0.030405868,0.732011,0.2002227,-0.22186594,0.08692506,-0.120149955,0.060887072,0.20882016,-0.08142516,0.4279163,-0.45824367,0.25017056,0.23557475,0.090889126,-0.018856347,0.15714343,-0.09351388,-0.04101292,0.046833638,-0.030753413,-0.11593076,-0.043785855,0.0020905435,0.12587455,0.009818866,-0.0020216415,0.004222797,83.97074
25753.982,-0.2389347,0.034272067,0.72392786,0.19903594,-0.22480105,0.08601878,-0.119060464,0.06302541,0.20529215,-0.08194453,0.42704,-0.45737886,0.25105333,0.23322178,0.091749735,-0.017639477,0.15471467,-0.0946179,-0.04100435,0.04618223,-0.031777762,-0.116700046,-0.043882906,0.0015206719,0.12800011,0.010899661,-0.00057201646,0.004159271,84.756325
25742.832,-0.24108593,0.034059767,0.72558165,0.20022751,-0.22149839,0.08947344,-0.11864167,0.05941901,0.20629162,-0.0784967,0.42680746,-0.45637167,0.2473193,0.23540716,0.093372315,-0.01497245,0.1539035,-0.094664276,-0.036917064,0.04743428,-0.031222353,-0.11687598,-0.041097965,0.0035349766,0.12828788,0.01196032,-0.00021714158,0.0052662976,85.31557
25823.506,-0.240374,0.030629724,0.7318057,0.19811192,-0.2219594,0.09051164,-0.118753,0.058044504,0.20823796,-0.077877946,0.42474502,-0.4547163,0.24376477,0.23309226,0.09417211,-0.014513202,0.15516081,-0.094231606,-0.038602147,0.047275465,-0.031008268,-0.11603536,-0.042600702,0.0018082294,0.12750818,0.0106625315,-0.0006769048,0.0045989617,84.73589
25732.967,-0.23885842,0.040385764,0.7299577,0.19758773,-0.22248152,0.0907174,-0.12035767,0.05966483,0.20979464,-0.080255404,0.42754275,-0.46035093,0.25146133,0.2371379,0.09385394,-0.015619305,0.15716666,-0.093510926,-0.039790735,0.04552886,-0.03193473,-0.11569787,-0.04275664,0.0018791491,0.12737127,0.011924453,-0.0008795541,0.0046830233,84.09532
25801.045,-0.24476591,0.029975131,0.73298377,0.19950704,-0.2236336,0.08644862,-0.119456545,0.06515531,0.20743074,-0.08239107,0.4266755,-0.45742217,0.24888852,0.23536204,0.092309326,-0.017782513,0.15630287,-0.09387187,-0.040946398,0.04658825,-0.031648695,-0.11649333,-0.04463594,0.00022048882,0.12566225,0.008280603,-0.002871858,0.00471108,83.60457
25758.041,-0.2330174,0.033350203,0.72488785,0.19934998,-0.22783132,0.08593787,-0.1207818,0.06340274,0.20785396,-0.08313982,0.42543086,-0.45823434,0.25029227,0.2344784,0.09252166,-0.016485536,0.15522401,-0.09312623,-0.04084531,0.04436733,-0.03317355,-0.11563728,-0.044527605,0.0011618803,0.1290246,0.01064759,0.0009321724,0.0035370302,84.60468
25777.451,-0.23844568,0.034800135,0.7291291,0.1991286,-0.22491872,0.08558735,-0.1200331,0.06083462,0.20995522,-0.080270216,0.42656362,-0.456775,0.24777208,0.23341423,0.09235207,-0.017713813,0.15473953,-0.09533504,-0.03967503,0.046781596,-0.031689048,-0.1151233,-0.044202276,0.0015029577,0.12846349,0.01095792,0.00019984227,0.0039051243,84.39731
25754.248,-0.2393589,0.03213023,0.72593,0.19924924,-0.22521666,0.08900927,-0.11794011,0.057536274,0.20778444,-0.07977316,0.4267586,-0.45873767,0.24666986,0.23325723,0.09262159,-0.018847516,0.15238495,-0.09446289,-0.03860914,0.047767963,-0.031095397,-0.115756854,-0.04345398,0.0021888693,0.12830363,0.012934923,-0.00020893943,0.004475885,85.50681
25790.068,-0.24118689,0.0333644,0.73040944,0.20003949,-0.22311537,0.090314865,-0.1185141,0.059191167,0.20616929,-0.07973079,0.4273402,-0.45641443,0.24694431,0.23328954,0.093156785,-0.016419742,0.15613902,-0.09451031,-0.03955714,0.04724834,-0.03115838,-0.11597188,-0.04403649,0.0012472095,0.12709694,0.009985986,-0.002184758,0.003923243,84.313
25757.342,-0.2331989,0.03412358,0.7276849,0.19886012,-0.22471052,0.0883189,-0.11854079,0.060232136,0.20859212,-0.07891729,0.42515594,-0.4567045,0.24771148,0.23377019,0.092989504,-0.017987672,0.15439495,-0.09435998,-0.039400827,0.046502523,-0.031831864,-0.115517125,-0.0440816,0.0012226836,0.12850031,0.01106491,-0.0006584283,0.0037358087,84.46165
25774.104,-0.24092117,0.026043497,0.72789943,0.20196855,-0.22353944,0.08856441,-0.11790504,0.06325324,0.20734552,-0.08155297,0.42582044,-0.45584193,0.24833709,0.23420073,0.09152534,-0.016562527,0.15484174,-0.09457644,-0.03910327,0.047252722,-0.032823186,-0.116618805,-0.044033375,0.0020696023,0.12764513,0.0095623955,-0.0006911559,0.004316074,85.14849
25759.66,-0.23670112,0.02916912,0.7292644,0.19753398,-0.22306384,0.0871583,-0.11607893,0.060058784,0.2081779,-0.07851985,0.42496523,-0.45757097,0.2481125,0.23571904,0.09457781,-0.016002769,0.15446132,-0.09448578,-0.039115135,0.047583494,-0.03170808,-0.11721693,-0.04293089,0.0026521985,0.12755537,0.010404236,-0.0004510982,0.003418046,85.353775
25788.428,-0.23538718,0.030491771,0.7266193,0.20052622,-0.22952546,0.08731349,-0.11845651,0.062071357,0.2083972,-0.08155926,0.42455548,-0.45814693,0.24732141,0.23560314,0.09339982,-0.016559822,0.15521203,-0.09434705,-0.039962117,0.046584178,-0.032368675,-0.116020806,-0.04698925,0.0013793749,0.12799516,0.010710773,0.00015490036,0.0032353161,85.1542
25755.04,-0.24489696,0.025490005,0.7314526,0.20186491,-0.22104096,0.08397999,-0.11673967,0.06151661,0.2099717,-0.08263495,0.42863834,-0.45926803,0.2500791,0.23776853,0.09131677,-0.018390058,0.15599826,-0.095242105,-0.040227674,0.04815046,-0.033885583,-0.11785357,-0.044485416,0.0009978497,0.12582606,0.008743618,-0.0020462824,0.0035397096,84.38856
25740.816,-0.2388869,0.03462575,0.7269104,0.19968858,-0.22716394,0.08577831,-0.11975129,0.062277667,0.20815377,-0.08308431,0.4272884,-0.46053094,0.25083753,0.23642348,0.09237862,-0.018345231,0.15580466,-0.09443516,-0.040316857,0.046052277,-0.031746842,-0.11580933,-0.04490436,0.0013939291,0.12736411,0.010836207,-0.0007736329,0.003940143,84.49544
25784.604,-0.23760341,0.03419475,0.72611326,0.19881225,-0.22593288,0.087472044,-0.117127694,0.05839207,0.20397748,-0.07949406,0.42651194,-0.45659983,0.24484625,0.2315224,0.093094975,-0.016636662,0.15348695,-0.095404804,-0.038466074,0.047395986,-0.030757064,-0.115378305,-0.043573175,0.00090686005,0.12903725,0.012574406,-0.00048087444,0.004116283,85.4272
25750.865,-0.2444737,0.029945761,0.72932297,0.20322351,-0.22192316,0.08260778,-0.11931007,0.06337182,0.20877053,-0.08410614,0.428954,-0.45715877,0.2517834,0.2360013,0.09025661,-0.0201591,0.15726669,-0.09468538,-0.041609723,0.047242794,-0.03236282,-0.11748192,-0.045234025,-9.4270275e-05,0.12669928,0.008433713,-0.002890625,0.0038872722,83.696945
25769.916,-0.23550296,0.03447251,0.7307186,0.19701225,-0.22220664,0.09057701,-0.11871147,0.056128893,0.2081215,-0.077640414,0.4247491,-0.45789912,0.24644467,0.23368275,0.09484261,-0.01685097,0.1543191,-0.09478641,-0.03941103,0.047574386,-0.03108497,-0.1160422,-0.042421725,0.0016777581,0.12764305,0.01313532,-0.000587157,0.0042770784,84.977585
25752.523,-0.24240378,0.031194715,0.73228043,0.19965532,-0.21795475,0.0877552,-0.11673044,0.05964264,0.21065524,-0.078541294,0.42463616,-0.4573199,0.2502343,0.23871514,0.092297494,-0.015708806,0.15830454,-0.09401144,-0.039754383,0.046807002,-0.03254725,-0.11733573,-0.043712363,0.002783178,0.12620322,0.009960313,-0.0011136439,0.0047965418,84.464455
25785.223,-0.23648776,0.033402767,0.7279073,0.1982582,-0.22701761,0.09014082,-0.120672934,0.0618856,0.20818213,-0.08025307,0.4240405,-0.457343,0.2482392,0.23386295,0.094129644,-0.017654698,0.15360402,-0.094862,-0.03892454,0.047121894,-0.031655937,-0.11542326,-0.04376524,0.0016844319,0.12800562,0.0116000185,-0.0002432121,0.00458815,84.988525
25739.385,-0.23273882,0.03394888,0.72860175,0.19485559,-0.22363614,0.08970098,-0.11608799,0.0553196,0.20862731,-0.07634611,0.42360914,-0.4605735,0.2478354,0.23795317,0.09530645,-0.014572691,0.1553752,-0.09461683,-0.03813412,0.047065243,-0.030807743,-0.11593871,-0.04245383,0.0040675015,0.12761518,0.013610718,0.0004329728,0.004217455,85.79362
25734.459,-0.23889425,0.033222955,0.72744644,0.202489,-0.22757912,0.08645832,-0.11847183,0.06252232,0.20911686,-0.082901575,0.4272913,-0.45839274,0.25134024,0.23849109,0.09178122,-0.016193153,0.1566074,-0.093272805,-0.039499506,0.046327464,-0.032302454,-0.11712283,-0.045073915,0.0024735983,0.12784182,0.010027069,-0.0011945954,0.0037455766,84.63135
